mean,std,skew,kurtosis,rms,envelope_energy,spectral_centroid,spectral_bandwidth,dominant_freq,power_band_20_150Hz,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,wavelet_L1_energy,wavelet_L2_energy,wavelet_L3_energy,recording_id
3.233642578125e-05,0.0744867217620165,1.1528165996790452,18.38744441217232,0.0744867287810151,110.96544481690044,20.652066010600713,13.712113219636311,11.71875,0.0005318668531212,-241.41638,130.05058,86.47394,53.359375,23.488428,48.34265841688701,6.0811670232123864,1.0673992085916837,11
-2.32696533203125e-05,0.0086636834662432,-1.3750352468377716,11.6833395103492,0.0086637147159876,1.5011930562904108,21.607992538987947,31.689333383398807,7.8125,5.908527632968594e-06,-302.55292,62.222015,75.338,36.639694,13.576716,0.6197506517885927,0.1044408140625524,0.020548564093155,12
-0.0003069244384765,0.1979771530802218,-0.3446203336145651,4.6685725764345305,0.1979773909929123,783.9000042988754,21.70210887884227,17.679255899799866,7.8125,0.0044209128405416,-123.7286,143.72214,66.92631,39.87552,28.073004,272.71516385078627,105.47650212312962,12.790063195248775,13
4.364013671875e-07,0.0204514233971876,-0.2127898196441617,0.947266092386152,0.0204514234018437,8.365213914441878,16.636707786770348,27.837712690012143,7.8125,1.8674179409043632e-05,-255.73608,64.23587,84.41295,42.06779,11.558682,3.8092724753071914,0.2877220280980698,0.0643524706659406,14
-0.0002431091308593,0.101456716448137,0.2547275275786628,4.4056539465610145,0.1014570077150276,205.86989718016912,18.37312932268941,13.124524952297897,11.71875,0.0006854615315097,-215.9948,158.76878,87.38542,44.88143,14.905062,90.09011602319724,10.759642983202182,2.4411742756163757,15
-1.9085693359375e-05,0.0210301712338958,0.3677045440607868,25.742087269122273,0.0210301798943962,8.845365674027057,26.976080499374987,14.849493196438932,27.34375,7.481751764778587e-05,-305.23193,131.11508,48.375866,49.81254,18.573587,3.103138466557855,1.1661646820583391,0.1447835238171421,16
-0.000172216796875,0.1056132709291291,0.1029664084289241,14.95436462312894,0.1056134113404863,223.0835560559035,22.032540080575505,8.592788266548734,23.4375,0.0015247576335911,-256.46985,149.66882,99.25775,31.884823,27.748266,90.06321805520871,20.806456527846084,0.8395916320116852,17
-0.0002006805419921,0.0843934174689019,2.0348067505094125,26.52238174490862,0.0843936560694007,142.44538093386575,22.62459740540869,12.59169462879768,19.53125,0.000847181196236,-233.57935,163.7775,72.13863,50.713867,15.604289,52.70209808988245,19.513583472214656,1.1920577621200898,18
-5.43426513671875e-05,0.0175802368063109,0.3215812723610259,5.828947178764789,0.0175803207959845,6.181323856851273,21.26869239939867,18.475440423032687,11.71875,2.622338685388616e-05,-282.24875,127.81207,56.413055,34.156067,16.00691,2.6528363768060865,0.3330093648751492,0.1047819962882366,19
-6.84539794921875e-05,0.069079309525302,1.0925527455618405,29.59656780024833,0.0690793434424487,95.4390668953879,22.03593967291852,11.031788162547398,15.625,0.0005675479174291,-288.2477,165.24448,80.604164,29.437826,25.722147,40.50867836641794,6.853288007214916,0.5287363289968199,20
3.47320556640625e-05,0.0275876214787071,0.9077507615687042,19.35455948197733,0.0275876433420492,15.22154920543712,16.348679115039285,11.780038258777877,11.71875,4.21691151977896e-05,-296.27124,121.73586,51.540283,41.35845,18.522675,7.144813844510594,0.4346325684001288,0.0603533240060895,21
-0.0001827239990234,0.0077201908958626,0.0741300445159238,5.657458869193716,0.0077223529787481,1.1923608274338768,23.890633047264505,21.27342452604887,7.8125,7.525932957214321e-06,-362.05054,112.06572,50.896008,53.57726,10.890321,0.4259431491085048,0.1515500467201267,0.0160573768743509,22
-0.000119888305664,0.0323701422437998,-0.3983949635700848,9.58743927422827,0.0323703642563637,20.95665895583984,37.273548788171745,35.78792080199748,15.625,0.0001678711820028,-157.30911,99.79168,50.855927,30.7754,8.841589,5.776371132891935,2.9317628552447923,1.4615345700864468,23
-0.0004301177978515,0.0836064702155968,0.8314771348414132,10.307688866200587,0.0836075765898731,139.80268710286825,16.837468157149125,10.65639036484231,15.625,0.0004202479158968,-233.59319,138.89803,88.20723,39.80507,22.370193,65.08071421338683,6.364039384692519,0.4948819251232412,24
-2.4481201171875e-05,0.0203989810528567,0.7626446210668474,20.40452359132622,0.0203989957430266,8.32236584449336,34.1775903661196,72.08514274289415,11.71875,3.3234533712137406e-05,-282.78705,115.265564,70.011024,26.271313,14.279669,3.365600737062059,0.5022978433980673,0.1222445617202918,25
-8.14483642578125e-05,0.1367773185247904,-0.6939403587987998,27.926952484503808,0.1367773427752857,374.1607626573509,23.339459549894386,11.97258893847181,19.53125,0.002733898957191,-164.53462,148.76315,53.80587,42.930935,20.053127,148.66590183169097,35.33737394660115,3.154202186574033,26
0.0001551147460937,0.0795378870629443,-0.4712881797090136,12.747472225404586,0.0795380383151492,126.52573572030776,22.930058290773687,24.639344227983948,19.53125,0.000743290219486,-215.31853,124.20929,75.07331,50.127586,23.339191,54.78560657609961,7.326041972771703,0.8503507817187512,27
-5.32470703125e-05,0.0301073832867845,0.0412687125272953,10.495637169726166,0.0301074303723823,18.129118532472855,25.46492213484253,21.025864011512727,19.53125,0.0001085943645098,-237.0002,134.7369,51.403545,47.104786,10.55925,6.47623456370746,2.0812893144863,0.5041768833327251,28
2.40875244140625e-05,0.0351131475433319,-0.9891038706704908,14.21265679605154,0.0351131558053193,24.65866802667361,22.010155686810883,16.389853671220955,15.625,0.000126071178282,-242.69617,119.65513,58.987274,42.295235,21.69384,10.475743480649488,1.5697326408805452,0.2561701642337751,29
5.7366943359375e-05,0.0381033374085707,0.6883386773398729,7.619665328462728,0.0381033805932961,29.037319339798024,20.62557717171083,20.89872476756789,7.8125,0.0001740887559342,-208.49846,95.90625,81.55364,32.38919,20.802408,11.10612400913189,2.8630437042819734,0.5093044573016586,30
-7.22900390625e-05,0.0431488819375115,-1.0240118881430618,25.513556512756153,0.0431489424934963,37.23657217001916,20.68522805700286,12.124893856125745,15.625,0.0001842799508558,-263.79807,115.881836,80.28181,47.711796,20.354294,15.99002094845455,2.363000436027673,0.2489560306004161,31
-3.875732421875e-05,0.0259790799365935,0.3941714300464991,46.661563856451934,0.0259791088469581,13.498266906566547,26.177430994896987,24.306318753254967,15.625,0.0001034227038755,-261.08792,54.14522,72.36241,47.267696,26.439182,4.879627399069325,1.690626260825904,0.1791840048559378,32
-0.0001380340576171,0.0616084203342767,0.2826380109880752,3.97964974484092,0.0616085749671747,75.91213965439034,20.20174196059742,18.30959985281279,11.71875,0.0003284132865012,-188.94112,138.75412,56.333076,40.182846,9.304192,31.225720036400247,6.164371066456192,0.834205183555593,33
-0.0001629791259765,0.01354734977821,0.0528914519935559,7.32654404036416,0.0135483300893014,3.6708793267911304,17.691483783308378,17.66987501553558,15.625,1.0379435061846683e-05,-334.85544,97.51808,82.43594,33.31246,25.72359,1.5961663957512888,0.2068073983105292,0.0241707699329066,34
-2.3626708984375e-05,0.0397414211016693,0.7093348730367626,17.290259867516838,0.0397414281248369,31.587616087108486,27.88046128985545,23.970782245860608,31.25,0.0002576224707913,-201.24431,88.13954,91.87959,29.60574,19.163965,9.28329313330832,5.740974320034045,0.7445029322533894,35
-6.07177734375e-05,0.0517326812216627,-2.678801288912169,23.75831141131576,0.0517327168533626,53.525441765576616,12.752952541199278,8.874976754452149,11.71875,6.192450053271788e-05,-291.223,103.88706,89.41004,56.158806,33.847866,25.539926110230553,1.173607103253258,0.0816845654650505,36
9.351806640625e-05,0.043053800070563,-0.0242897619859603,1.104935720921901,0.0430539016367246,37.072681415883835,17.506080147544523,14.44141097266866,11.71875,0.0001273367922533,-234.45576,126.97838,82.566505,25.766468,15.968851,16.2904475018663,1.9421873552156996,0.3108664590614817,37
-0.0001634368896484,0.020639977348053,7.216730996507169,751.0798204039259,0.0206406244223628,8.520431858464145,149.944281102753,115.2513156710836,15.625,2.4508575827413983e-05,-180.84323,84.70352,-15.929807,43.85929,10.141127,1.493011350288814,0.2089356792082554,0.1381099827012849,38
-4.8309326171875e-06,0.0157580542659649,0.4446878833822928,5.183250255483651,0.0157580550064723,4.966325676178748,22.47341050957415,26.054250245183,7.8125,2.1441230556411077e-05,-280.8249,121.54527,44.42328,52.027565,1.0210388,2.0942284594139604,0.3029846778272264,0.107386155931151,39
-1.2738037109375e-05,0.0110120857914945,-0.1438471208939885,3.541468309277138,0.0110120931587425,2.425322288868949,15.785444152074652,19.1508680767771,11.71875,6.6147519907662255e-06,-327.57428,80.85686,77.03051,43.420532,19.92215,1.0834690459062273,0.1074232823539868,0.0211491803008023,40
8.148193359375e-07,0.0463455764436796,0.2654259521777392,13.124914548650004,0.0463455764508424,42.95824892250654,19.725829837163424,12.372032723724088,15.625,0.0001512173183544,-236.8759,91.03718,87.84141,47.168007,13.920079,19.03302605502652,2.2928239114989992,0.1841383894806817,41
-3.118896484375e-06,0.0739005304266817,1.387371606800193,15.389188619646111,0.0739005304924966,109.2257667358976,23.982430527332944,12.968882134594576,15.625,0.0006743418375587,-212.91019,127.25797,81.023735,47.864494,18.937962,39.946507067026594,13.314211949760043,1.3048150744336864,42
-0.0001327087402343,0.0048325023959209,0.6508736319484473,6.40476879423581,0.0048343242564309,0.4672376934628934,28.56696511349092,47.18867932778806,19.53125,2.5125614302657146e-06,-344.7475,60.739246,86.68398,20.397617,20.398182,0.1730660766348944,0.0484667471479164,0.0090881784876051,43
1.9683837890625e-06,0.0692814490278482,1.5730077209417808,49.14210150561878,0.0692814490558105,95.99838182776702,39.78299848383177,16.762020149505176,42.96875,0.0008894512828368,-193.16995,125.93341,77.871155,31.669601,13.875049,14.328678804101022,26.60326829559275,8.19220955259405,44
-1.14990234375e-05,0.0525262387609549,0.497947020985095,6.754193929750151,0.0525262400196357,55.18011647120678,21.037417968762597,12.069888782082682,19.53125,0.0002971589181794,-283.87827,171.67133,77.03606,35.390434,18.248093,22.531232175728093,4.510639297603716,0.538039396910011,45
-5.6866455078125e-05,0.0219109396855746,0.0096310376924168,3.1794910624141126,0.0219110134794948,9.601817850920188,18.69851552255895,18.186227502531743,15.625,3.8344138316663696e-05,-271.65372,110.48694,40.471367,50.294903,24.411678,4.080932226997036,0.6623692225557283,0.055959216587123,46
-5.01739501953125e-05,0.0451378754195136,-1.7610483519350035,22.10480340944186,0.0451379033054572,40.748581118165525,17.083517964036005,11.692708114332683,15.625,0.0001322677594754,-267.39984,101.65432,87.397026,49.63473,32.89947,18.47951282848313,1.7410422546387123,0.1673995063247793,47
-0.0001754150390625,0.0401405870413127,0.3072814205210118,8.446922252684791,0.0401409703228152,32.22564222781919,17.68827083978823,13.862647151158043,11.71875,9.562320513061932e-05,-245.67075,121.50787,73.794044,40.15244,20.87658,14.6217995547458,1.154822294762038,0.3121709524379476,48
-2.2857666015625e-05,0.1425857933386035,-0.3583034683074848,7.986760178815025,0.1425857951707387,406.61417440833674,17.028652663079423,7.894815777305253,15.625,0.0008288009779488,-240.98215,162.68822,66.77888,57.849426,30.928852,185.29651105497328,17.130925221432612,0.8569991009100143,49
1.3909912109375e-05,0.0257389104188151,0.3124491737905933,5.922666821089008,0.0257389141774366,13.24983084807359,25.91463314792523,38.8464060786551,7.8125,5.714599340513551e-05,-186.17795,84.28092,54.215412,32.0459,15.078184,5.247730393186922,0.8924499863022919,0.3612368439438722,50
3.86871337890625e-05,0.0348496238505137,0.5528684258811255,28.53893229483073,0.0348496453241151,24.2899398971079,19.491720728957905,16.337698787067158,15.625,9.11617940181296e-05,-259.37363,71.50158,103.75437,49.001213,20.663647,10.382376864923287,1.6226896664575197,0.147955321902749,51
-1.25274658203125e-05,0.0352221937489463,-0.5344162660241272,3.5159318217240223,0.035222195976766,24.812053265245076,16.058838864255247,19.55179137010857,11.71875,6.019544558984037e-05,-290.05304,102.88588,91.77092,50.003685,25.963444,11.304795254473031,1.0158612988568223,0.0875759896445927,52
-2.60772705078125e-05,0.0226091652671657,-0.8751974017900107,12.06336215929405,0.0226091803058415,10.22349295240771,15.921820875239378,19.68475066899308,7.8125,2.2438023033188567e-05,-255.59973,94.17048,71.580925,35.645954,10.884378,4.684741464268445,0.3919445613210717,0.0884922485702352,53
1.65069580078125e-05,0.1696457131259695,0.0024239353289921,9.376736168285548,0.1696457139290539,575.5933623638965,19.711474487398988,10.676880074347617,19.53125,0.0027368285788367,-202.14847,175.1315,78.69824,48.84156,24.627506,251.44047276617107,33.03292649159837,3.349461326795362,54
-0.0003148223876953,0.0445920768770604,-1.2838741987951712,108.97129912969878,0.0445931881944481,39.77002615189459,28.527969169811342,41.70259369555617,11.71875,0.000177793055463,-251.63547,96.12759,63.72885,44.90094,22.715532,14.545217163268578,2.237484546666299,2.589086475353815,55
0.0001831237792968,0.124158101259866,1.0758977973534432,23.740643051264904,0.1241582363066328,308.305013329085,20.15347407700647,12.40662640863428,11.71875,0.001393682577885,-178.8642,167.90605,63.107628,37.074543,14.70817,133.80910927164294,24.028188821668877,2.801098329658739,56
-0.0001133514404296,0.0193111884375139,-0.1062693562724047,5.9917709520528835,0.0193115211057601,7.458568461125905,17.25406771459605,14.344979009841849,7.8125,3.193298499880292e-05,-319.12616,98.88346,85.317245,41.3909,28.137531,3.250534310182751,0.4380580487459919,0.0373384483595472,57
-5.0494384765625e-05,0.021571221861683,0.1603924872287004,14.987725621294295,0.0215712809607784,9.306377745296809,16.067460285331755,10.868527571758968,15.625,1.637368082114128e-05,-345.15237,130.81947,74.51637,24.768946,29.498571,4.331718098861605,0.2894547128404086,0.0307339211907588,58
-3.4649658203125e-05,0.0088186062742776,0.6749993747414852,14.753347755176794,0.0088186743459288,1.5553680811487145,32.998139185354376,23.333012193977034,15.625,1.284500850082391e-05,-352.95758,119.1823,75.015686,40.283623,19.50195,0.4148231652678783,0.2766080465291211,0.0823816958194064,59
-0.0001204864501953,0.082606855626856,-0.7875462184938815,19.068731213647492,0.0826069434947263,136.47799699770567,22.49708829798539,11.438123234811222,19.53125,0.0008094537462103,-260.0537,151.76926,79.47003,49.25538,32.952694,48.93546500351543,18.34189301881016,0.9592926020729372,60
-2.25860595703125e-05,0.06432732551922,1.1156447645361758,14.76380593478235,0.0643273294843318,82.76010126922559,21.45414319130437,15.281695532108074,11.71875,0.0003359650401846,-222.7552,148.8397,70.76686,43.911392,11.62076,34.31268256172609,6.95667766953758,1.5106239022366652,61
-2.98309326171875e-05,0.0165837937406237,0.0760546529383505,12.819478285909344,0.0165838205705468,5.500451333777422,21.31635586288757,19.514872588587597,23.4375,2.9875291305312003e-05,-277.22064,79.76957,70.159485,42.07844,20.356,2.1660422240459933,0.5293367830941434,0.0473655832448724,62
-2.20306396484375e-05,0.0170859029793202,0.5395676466758162,12.216682872886375,0.0170859171825169,5.838566459618323,21.88220584933673,16.11425419147719,11.71875,3.194337559281406e-05,-324.06628,91.839554,99.23601,46.417004,20.717842,2.2887622723589,0.5520231509185972,0.0753398157664686,63
-3.94287109375e-05,0.0330093971404767,1.1314745783535054,21.97514323433501,0.0330094206886603,21.792421537749473,24.129961130259776,18.674507270276592,19.53125,0.0001286446663069,-250.2021,91.43611,85.79442,49.65245,15.270531,9.448742156882815,1.3535974243136737,0.1868984841255622,64
2.38922119140625e-05,0.0327811767497245,0.2444321356378095,6.300300145153919,0.0327811854565155,21.492111959739592,25.477720572609808,17.093900563314115,11.71875,0.0001529607809896,-271.0937,96.37814,99.8385,43.461296,35.290215,6.706427706640818,3.709264490266551,0.3184851219467453,65
-4.5989990234375e-06,0.0102229415016654,1.1195383712294027,19.92256634564511,0.0102229425361421,2.0901700974246493,29.426696629784573,46.52650278493581,7.8125,8.943009263958857e-06,-259.77087,93.439964,50.990612,21.698252,6.723474,0.7778642617507985,0.1263857803165828,0.1100071144906862,66
3.955078125e-05,0.03176062235396,-0.1771980985533038,8.424037729175732,0.031760646979795,20.174758242439857,20.424197573375935,16.130542172088795,15.625,7.050694287446617e-05,-251.5584,121.793785,47.24651,41.954124,27.220592,8.484080210280586,1.4503668414346262,0.1916845521534208,67
0.0001444091796875,0.0434415093248261,-0.6094181964112206,12.555859996091138,0.0434417493481804,37.743503186282155,21.503763884460422,14.40923809497045,11.71875,0.0002219333997717,-244.94254,135.49214,65.6688,51.519855,8.129611,15.309084245636026,3.461269003354837,0.3621052768311383,68
-0.0001962341308593,0.1671915026171341,-0.399952600526759,8.15344312874537,0.1671916177779534,559.0603558890384,18.57268920683623,11.668326208187674,7.8125,0.0027785965853614,-202.94661,170.6954,87.58976,45.14112,19.964222,238.96521165930343,37.1194446833875,3.51454898072927,69
8.37188720703125e-05,0.0650007010901585,-1.4958451270281632,16.518367686636356,0.0650007550037819,84.50189156016242,29.749323244752613,44.24944433545809,19.53125,0.0004065247315203,-151.2333,105.09444,39.634705,52.588806,26.027979,32.08435825249775,8.763956884538029,0.8888993831169647,70
-9.832763671875e-06,0.0922424546019402,0.5680242140333042,15.433665902761188,0.0922424551260115,170.17340900084494,18.582251749184643,11.741537621458647,15.625,0.0005361792117469,-222.31021,162.28067,61.56295,55.263683,14.251083,72.80982916918103,11.253265678731225,1.0291194067682046,71
3.34808349609375e-05,0.0242488098038257,-0.2569991275172014,1.334266564862336,0.0242488329176565,11.760106549999678,14.397614729746612,18.121213016141112,7.8125,1.7978730977785944e-05,-259.7668,78.29511,72.4324,32.653263,17.35757,5.713352305027714,0.2661343928681856,0.0321774528248639,72
-0.0001152923583984,0.0683658320767754,0.3993847136055558,3.4965753963755493,0.0683659292914077,93.47787083867176,16.29639168584264,10.923670506272828,11.71875,0.0002488886996574,-234.77641,117.34206,86.83037,41.15651,32.735226,42.40062198488928,3.9796324318134264,0.4015236833229251,73
-1.0333251953125e-05,0.0152537962824695,0.6351741251171747,5.629128968175364,0.0152537997824534,4.653558565922827,18.89293039148101,33.26968003638474,11.71875,1.1613782324401031e-05,-280.06976,76.26894,58.35671,36.952965,18.36507,2.1066496767825535,0.1539715726686649,0.0449168647428156,74
-4.5245361328125e-05,0.0465044790948943,-0.9667790024931074,17.413463895676472,0.0465045011050563,43.25335189641641,17.07996671303695,10.002295311506169,15.625,9.59931026975194e-05,-271.03473,106.96068,79.71682,53.745903,18.440205,19.909699075623493,1.5949372976297491,0.1284294017845256,75
-4.34051513671875e-05,0.0725788274791246,0.3842133637710372,7.600022978278037,0.0725788404581645,105.3537374637967,18.413283324756136,28.031681327914008,15.625,0.0001912506319094,-197.76352,85.15741,67.678276,50.0742,22.826036,49.083667730776966,3.1587154768098773,0.1833232907028682,76
-0.0001073272705078,0.0343411154080655,-0.0024041226211382,10.75415904729261,0.0343412831241506,23.586358418486085,21.19514475671583,25.281965414983876,15.625,0.0001228844006449,-217.80368,54.611187,80.87872,51.24357,21.236776,9.837659614661618,1.7830891621438818,0.1259874243824343,77
-0.0001602325439453,0.0071308266358778,0.7700684891710123,7.778391728585403,0.0071326266535606,1.0172304988605902,22.6441250234995,16.935088642753104,19.53125,5.5360837228265045e-06,-386.62936,121.20331,73.66936,39.754227,11.565287,0.4068190897485863,0.1005999163236758,0.0116894961907732,78
-1.221923828125e-05,0.1443800328087589,0.716535626419062,10.877896522652009,0.144380033325831,416.9118785603327,22.745325924607823,14.251278112564265,15.625,0.002113278881534,-153.24002,165.73163,64.68687,42.454247,13.073047,163.44647367308954,39.25347814317605,5.283015807395021,79
-7.3089599609375e-05,0.0640483341791768,1.2894452371521217,25.612354489023268,0.0640483758827426,82.04383561444804,22.9753316944848,12.0171541337311,15.625,0.0004995958338774,-236.44125,147.98698,68.824585,46.666836,22.965652,30.591621818853845,9.513996086487056,0.8759815844821743,80
-0.0001700164794921,0.0046430858837499,-0.3185297461240288,4.618648574057598,0.0046461975988087,0.4314538851967082,17.824744081615457,29.9581364479498,7.8125,1.3245914066876132e-06,-369.353,65.50694,60.29201,22.646885,36.06303,0.1834204423335129,0.0266156880903635,0.0042446374242968,81
-3.123779296875e-05,0.0331162774921371,-0.1915597524047531,8.417779317833661,0.0331162922250656,21.9337664532885,13.967948094240615,8.337759442100488,11.71875,2.0583714879852342e-05,-312.69824,126.122925,56.305714,46.57458,19.05074,10.5439503514478,0.3840967196657541,0.0350484896130658,82
-0.0001904907226562,0.012903909363463,-0.1509747061044312,7.813863790244787,0.0129053153226059,3.3305803516969092,22.086989277284648,18.91501692912427,7.8125,1.835047445381125e-05,-332.04102,113.88094,77.05688,33.074574,30.38319,1.229348974405743,0.380036779370821,0.0737381798250006,83
-2.70782470703125e-05,0.0970093468915014,0.5550132096478616,10.650144792318144,0.0970093506706808,188.21627381096317,19.47301858688244,14.668525548532443,11.71875,0.0008030868324322,-230.85965,150.81381,104.27675,49.32591,20.553677,77.46360946363703,14.260492227482372,2.3741700094705207,84
-8.1707763671875e-05,0.0359073920041516,-0.4453103258032755,8.76880882492822,0.0359074849676005,25.78688195308373,22.418343300470195,28.97965792609171,11.71875,0.0001223638902066,-221.80733,109.55857,64.3217,37.786053,9.559398,10.219620961503397,2.392795166088817,0.3378946741202354,85
-3.2757568359375e-05,0.0597899958937287,0.7163092417002379,8.98533931354964,0.0597900048672884,71.49688230157905,22.18887585323616,10.664692757368067,11.71875,0.0004626572165266,-272.96564,119.03988,109.95072,35.368813,29.345575,29.967021807937115,5.551589574894031,0.3968707883521232,86
-2.75115966796875e-05,0.0223165268507837,0.9139347093571094,8.77499936741934,0.0223165438087913,9.960551831152852,27.21453980277535,34.4674383862716,15.625,5.12966501936723e-05,-258.1852,136.11035,58.990032,35.35714,5.605427,3.590706200477654,1.1056412441540018,0.3217082123669592,87
3.1097412109375e-06,0.0146618088956691,-0.0331673643066316,1.234568982389761,0.0146618092254542,4.299372310421431,21.703705222249347,40.69790995510165,15.625,1.2077570839130517e-05,-269.9524,72.58098,86.098625,23.702894,22.65593,1.886195346797592,0.2053992931518986,0.0552725396509372,88
-0.0001400268554687,0.0387261115693159,-0.1834103395588155,10.838936956043954,0.0387263647248145,29.994430368117996,20.81492847167645,12.560744652633838,11.71875,0.0001701013193258,-272.56845,109.113014,93.12435,48.597248,21.675535,12.78598304111605,2.0338686676676323,0.1879341307604023,89
-7.8375244140625e-05,0.0382796692491273,0.4986635634650228,15.393701994576343,0.0382797494832644,29.306722884052625,27.09356106237752,25.14196400146406,7.8125,0.0001658876446213,-226.22136,154.32658,66.812675,18.482067,3.9659858,10.210814916438451,2.429972164036003,1.902446521214818,90
-2.75604248046875e-05,0.0082759658080584,0.301729723459925,13.290298895186655,0.0082760116984673,1.3698395184798169,25.500052043943363,24.134784189472978,11.71875,7.832633104104563e-06,-349.65326,118.41437,54.879425,38.758198,13.022202,0.4789469062676897,0.1733929469561229,0.0264361720996647,91
-0.0002519989013671,0.0179230036149893,-0.3178579259238197,10.621113006060495,0.0179247750900593,6.425316188008898,22.306413301895606,13.644719568703222,15.625,3.705892120085405e-05,-335.91928,135.14882,78.089005,31.339321,17.899187,2.4028535030758427,0.762187442885214,0.0663825039034595,92
9.061279296875e-05,0.0216880434843881,0.8014672115488245,12.230269193260394,0.0216882327739942,9.407506336376072,21.654646947458957,13.989414763867796,15.625,3.874661663274144e-05,-310.14612,140.77963,44.834152,42.85628,24.680792,3.821179407091007,0.8704865029292951,0.0829625727849124,93
-7.33978271484375e-05,0.0557145461304886,0.0528008287947026,18.16400089515864,0.0557145944772766,62.082266586196994,21.815703222197893,14.674573382527573,15.625,0.0003200250918016,-224.73209,138.15692,65.27513,32.975746,30.563644,24.958265673434276,5.3224658384165195,0.8270121754154559,94
-1.74835205078125e-05,0.0300827046921559,-0.0084607985002436,9.4404365542941,0.0300827097727075,18.099383606904563,14.380006751090498,25.544777777975117,7.8125,2.7631335676768964e-05,-240.39957,53.751534,92.60466,50.921646,11.519541,8.485246145068377,0.4768573375296923,0.0591099680417542,95
0.0001213623046875,0.046403320080948,0.7406177743349754,8.318687929480799,0.046403478784935,43.0655094725594,17.33397398356411,12.437498893473984,7.8125,0.0001317242677416,-276.33105,150.56828,76.468376,38.020683,22.30392,18.977866980084528,2.4141813948823887,0.3292995271813856,96
-3.543701171875e-05,0.0126397227181644,1.2767889971141606,18.34852609192305,0.0126397723940695,3.195264365622402,28.427719190889604,22.67590907643234,15.625,1.8936086185759545e-05,-308.5681,122.28383,58.071278,34.931396,18.034435,1.1013199586230835,0.3384575295980678,0.1484107447667637,97
